name,date,m,n,d,solution_id,algorithm,objectiveValue,objectiveFunction,job,operation,machine,processing_time,starttime,endtime,microruns,timeSeconds,memoryBytes,metadata,status
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,34,4,6,201,207,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,35,12,1,207,208,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,36,11,5,208,213,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,37,1,6,213,219,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,38,8,2,219,221,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,39,13,3,221,224,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,40,5,9,224,233,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,41,11,1,233,234,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,42,6,6,234,240,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,43,13,8,240,248,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,44,4,1,248,249,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,45,7,6,249,255,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i46.txt,2023-10-18T18:07:12.501,14,2,0,941118548080127020,Branch and Bound - 1|R_j|Lmax,258,Cmax_function,2,46,10,2,255,257,526,0.1684122,51454512,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,1,7,8,0,8,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,2,1,10,8,18,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,3,7,4,18,22,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,4,5,10,22,32,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,5,14,9,32,41,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,6,12,10,41,51,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,7,2,1,51,52,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,8,1,10,52,62,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,9,1,5,62,67,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,10,7,4,67,71,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,11,5,1,71,72,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,12,12,7,72,79,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,13,14,3,79,82,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,14,4,6,82,88,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,15,1,9,88,97,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,16,14,2,97,99,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,17,10,7,99,106,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,18,14,1,106,107,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,19,6,8,107,115,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,20,5,5,115,120,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,21,14,10,120,130,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,22,11,3,130,133,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,23,8,6,136,142,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,24,9,10,142,152,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,25,10,9,152,161,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,26,9,6,161,167,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,27,6,5,167,172,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,28,13,10,172,182,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,29,6,7,182,189,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,30,10,10,189,199,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,31,7,1,199,200,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,32,1,2,200,202,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,33,2,4,202,206,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,34,11,3,206,209,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,35,1,5,209,214,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,36,11,2,214,216,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,37,6,9,216,225,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,38,2,8,225,233,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,39,5,7,233,240,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,40,11,6,240,246,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,41,1,10,246,256,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,42,11,6,256,262,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,43,3,5,262,267,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,44,5,7,267,274,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,45,2,1,274,275,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,46,3,4,275,279,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,47,8,10,279,289,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,48,6,5,289,294,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,49,3,1,294,295,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,1,50,4,6,295,301,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,1,9,3,0,3,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,2,14,6,3,9,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,3,4,2,9,11,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,4,13,1,11,12,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,5,11,8,12,20,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,6,4,3,20,23,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,7,5,3,32,35,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,8,5,10,35,45,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,9,13,8,45,53,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,10,5,9,53,62,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,11,3,3,62,65,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,12,12,6,65,71,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,13,4,9,71,80,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,14,9,6,80,86,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,15,13,8,86,94,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,16,10,3,94,97,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,17,2,3,97,100,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,18,13,9,100,109,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,19,3,9,109,118,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,20,3,1,118,119,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,21,11,10,119,129,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,22,8,7,129,136,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,23,6,2,136,138,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,24,1,3,138,141,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,25,8,5,142,147,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,26,13,8,147,155,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,27,14,7,155,162,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,28,10,4,162,166,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,29,8,10,166,176,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,30,10,9,176,185,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,31,7,5,185,190,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,32,7,9,190,199,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,33,3,6,199,205,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,34,7,10,205,215,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,35,9,7,215,222,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,36,9,10,222,232,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,37,8,10,232,242,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,38,7,5,242,247,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,39,13,9,247,256,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,40,10,7,256,263,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,41,4,7,263,270,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,42,13,4,270,274,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,43,12,8,274,282,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,44,14,2,282,284,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,45,1,4,284,288,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,46,2,10,288,298,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,47,7,4,298,302,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,48,9,3,302,305,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,49,14,2,305,307,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m14n_i50.txt,2023-10-18T18:07:12.877,14,2,0,4020787885649391425,Branch and Bound - 1|R_j|Lmax,309,Cmax_function,2,50,9,2,307,309,404,0.3755677,101062896,"Dict{String, Any}()",OK
testsTwoJobs/m18n_i18.txt,2023-10-18T18:07:12.894,18,2,0,15213495823440222990,Branch and Bound - 1|R_j|Lmax,109,Cmax_function,1,1,13,1,0,1,0,0.0162809,8754640,"Dict{String, Any}()",OK
testsTwoJobs/m18n_i18.txt,2023-10-18T18:07:12.894,18,2,0,15213495823440222990,Branch and Bound - 1|R_j|Lmax,109,Cmax_function,1,2,8,8,1,9,0,0.0162809,8754640,"Dict{String, Any}()",OK
testsTwoJobs/m18n_i18.txt,2023-10-18T18:07:12.894,18,2,0,15213495823440222990,Branch and Bound - 1|R_j|Lmax,109,Cmax_function,1,3,13,10,9,19,0,0.0162809,8754640,"Dict{String, Any}()",OK
testsTwoJobs/m18n_i18.txt,2023-10-18T18:07:12.894,18,2,0,15213495823440222990,Branch and Bound - 1|R_j|Lmax,109,Cmax_function,1,4,11,5,19,24,0,0.0162809,8754640,"Dict{String, Any}()",OK
testsTwoJobs/m18n_i18.txt,2023-10-18T18:07:12.894,18,2,0,15213495823440222990,Branch and Bound - 1|R_j|Lmax,109,Cmax_function,1,5,13,2,24,26,0,0.0162809,8754640,"Dict{String, Any}()",OK
testsTwoJobs/m18n_i18.txt,2023-10-18T18:07:12.894,18,2,0,15213495823440222990,Branch and Bound - 1|R_j|Lmax,109,Cmax_function,1,6,1,10,26,36,0,0.0162809,8754640,"Dict{String, Any}()",OK
testsTwoJobs/m18n_i18.txt,2023-10-18T18:07:12.894,18,2,0,15213495823440222990,Branch and Bound - 1|R_j|Lmax,109,Cmax_function,1,7,3,10,36,46,0,0.0162809,8754640,"Dict{String, Any}()",OK
